:Data_list: power_2013.txt
:Created: Tue Jan 27 20:00:00 UTC 2014
2017-09-06 00:23:30 NOAA-00 (N)  0   7.64   1.00
2017-09-06 00:24:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 00:25:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 00:26:30 NOAA-00 (N)  0   7.64   1.00
2017-09-06 00:27:30 NOAA-00 (N)  0   8.26   1.00
2017-09-06 00:28:30 NOAA-00 (N)  0   8.26   1.00
2017-09-06 00:29:30 NOAA-00 (N)  0   7.64   1.00
2017-09-06 00:30:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 00:31:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:32:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 00:33:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:34:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:35:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:36:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:37:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:38:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:39:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:40:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:41:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 00:42:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:43:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:44:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:45:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:46:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 00:47:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:48:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 00:49:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 00:50:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 00:51:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 00:52:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 00:53:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 00:54:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 00:55:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 00:56:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 00:57:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 00:58:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 00:59:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:00:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:01:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:02:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:03:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:04:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 01:05:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 01:06:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 01:07:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:08:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:09:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:10:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:11:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:12:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:13:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 01:14:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:15:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 01:16:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:17:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:18:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 01:19:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 01:20:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:21:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 01:22:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 01:23:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 01:24:30 NOAA-00 (N)  0   7.64   1.00
2017-09-06 01:25:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 01:26:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 01:27:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 01:28:30 NOAA-00 (N)  0  10.00   1.00
2017-09-06 01:29:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 01:30:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 01:31:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 01:32:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 01:33:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 01:34:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 01:35:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 01:36:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 01:37:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:38:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 01:39:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 01:40:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 01:41:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 01:42:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 01:43:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 01:44:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:45:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:46:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:47:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:48:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:49:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 01:50:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 01:51:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:52:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:53:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:54:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 01:55:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 01:56:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 01:57:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 01:58:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 01:59:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:00:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:01:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:02:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:03:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 02:04:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 02:05:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:06:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:07:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:08:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:09:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 02:10:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:11:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:12:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:13:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:14:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:15:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:16:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 02:17:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:18:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:19:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 02:20:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 02:21:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:22:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 02:23:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 02:24:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:25:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:26:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:27:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:28:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:29:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 02:30:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:31:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:32:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:33:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:34:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:35:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:36:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:37:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:38:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:39:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:40:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:41:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:42:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 02:43:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 02:44:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:45:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:46:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 02:47:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:48:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:49:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:50:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 02:51:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 02:52:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 02:53:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 02:54:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 02:55:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:56:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:57:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:58:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 02:59:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:00:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:01:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:02:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:03:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:04:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:05:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:06:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:07:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:08:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 03:09:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 03:10:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 03:11:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 03:12:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 03:13:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 03:14:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 03:15:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:16:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:17:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:18:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:19:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:20:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:21:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:22:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:23:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:24:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:25:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 03:26:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:27:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:28:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:29:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:30:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:31:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 03:32:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 03:33:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 03:34:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:35:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:36:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:37:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:38:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:39:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:40:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:41:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 03:42:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:43:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:44:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:45:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:46:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 03:47:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 03:48:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 03:49:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 03:50:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 03:51:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 03:52:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 03:53:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 03:54:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 03:55:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 03:56:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 03:57:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 03:58:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 03:59:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 04:00:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 04:01:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 04:02:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 04:03:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 04:04:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 04:05:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 04:06:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 04:07:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 04:08:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 04:09:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 04:10:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 04:11:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 04:12:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 04:13:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 04:14:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 04:15:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 04:16:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 04:17:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 04:18:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 04:19:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 04:20:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 04:21:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 04:22:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 04:23:30 NOAA-00 (N)  0  12.08   1.00
2017-09-06 04:24:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 04:25:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 04:26:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 04:27:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 04:28:30 NOAA-00 (N)  0   7.64   1.00
2017-09-06 04:29:30 NOAA-00 (N)  0   7.64   1.00
2017-09-06 04:30:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 04:31:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 04:32:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 04:33:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 04:34:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 04:35:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 04:36:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 04:37:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 04:38:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 04:39:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 04:40:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 04:41:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 04:42:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 04:43:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 04:44:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 04:45:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 04:46:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 04:47:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 04:48:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 04:49:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 04:50:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 04:51:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 04:52:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 04:53:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 04:54:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 04:55:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 04:56:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 04:57:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 04:58:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 04:59:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 05:00:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 05:01:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 05:02:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 05:03:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 05:04:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:05:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:06:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:07:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:08:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:09:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:10:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 05:11:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:12:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 05:13:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:14:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 05:15:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:16:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:17:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:18:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:19:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:20:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:21:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:22:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:23:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 05:24:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:25:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:26:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:27:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 05:28:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 05:29:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:30:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:31:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 05:32:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:33:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:34:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:35:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:36:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 05:37:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 05:38:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:39:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:40:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:41:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:42:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:43:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:44:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 05:45:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 05:46:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 05:47:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 05:48:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 05:49:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 05:50:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 05:51:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 05:52:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 05:53:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 05:54:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 05:55:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 05:56:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 05:57:30 NOAA-00 (N)  0   4.04   1.00
2017-09-06 05:58:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 05:59:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 06:00:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 06:01:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 06:02:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 06:03:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 06:04:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:05:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 06:06:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 06:07:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 06:08:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 06:09:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 06:10:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:11:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:12:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:13:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:14:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:15:30 NOAA-00 (N)  0   8.86   1.00
2017-09-06 06:16:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 06:17:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 06:18:30 NOAA-00 (N)  0   8.26   1.00
2017-09-06 06:19:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 06:20:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 06:21:30 NOAA-00 (N)  0   6.99   1.00
2017-09-06 06:22:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 06:23:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:24:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 06:25:30 NOAA-00 (N)  0   4.85   1.00
2017-09-06 06:26:30 NOAA-00 (N)  0   1.20   1.00
2017-09-06 06:27:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:28:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:29:30 NOAA-00 (N)  0   0.02   1.00
2017-09-06 06:30:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:31:30 NOAA-00 (N)  0   2.24   1.00
2017-09-06 06:32:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:33:30 NOAA-00 (N)  0   5.60   1.00
2017-09-06 06:34:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:35:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 06:36:30 NOAA-00 (N)  0   6.31   1.00
2017-09-06 06:37:30 NOAA-00 (N)  0   0.00   1.00
2017-09-06 06:38:30 NOAA-00 (N)  0   3.18   1.00
2017-09-06 06:39:30 NOAA-00 (N)  0   0.00   1.00
