:Data_list: power_2013.txt
:Created: Tue Jan 27 20:00:00 UTC 2014
2017-09-07 00:37:30 NOAA-00 (N)  0  14.84   1.00
2017-09-07 00:38:30 NOAA-00 (N)  0  18.06   1.00
2017-09-07 00:39:30 NOAA-00 (N)  0  22.56   1.00
2017-09-07 00:40:30 NOAA-00 (N)  0  23.20   1.00
2017-09-07 00:41:30 NOAA-00 (N)  0  19.16   1.00
2017-09-07 00:42:30 NOAA-00 (N)  0  15.68   1.00
2017-09-07 00:43:30 NOAA-00 (N)  0   9.44   1.00
2017-09-07 00:44:30 NOAA-00 (N)  0  11.58   1.00
2017-09-07 00:45:30 NOAA-00 (N)  0  15.68   1.00
2017-09-07 00:46:30 NOAA-00 (N)  0  14.40   1.00
2017-09-07 00:47:30 NOAA-00 (N)  0  20.92   1.00
2017-09-07 00:48:30 NOAA-00 (N)  0  19.88   1.00
2017-09-07 00:49:30 NOAA-00 (N)  0   5.60   1.00
2017-09-07 00:50:30 NOAA-00 (N)  0  27.60   1.00
2017-09-07 00:51:30 NOAA-00 (N)  0   3.18   1.00
2017-09-07 00:52:30 NOAA-00 (N)  0  18.80   1.00
2017-09-07 00:53:30 NOAA-00 (N)  0   1.20   1.00
2017-09-07 00:54:30 NOAA-00 (N)  0   0.00   1.00
2017-09-07 00:55:30 NOAA-00 (N)  0   0.00   1.00
2017-09-07 00:56:30 NOAA-00 (N)  0   1.20   1.00
2017-09-07 00:57:30 NOAA-00 (N)  0   0.00   1.00
2017-09-07 00:58:30 NOAA-00 (N)  0   3.18   1.00
2017-09-07 00:59:30 NOAA-00 (N)  0   0.02   1.00
2017-09-07 01:00:30 NOAA-00 (N)  0   0.02   1.00
2017-09-07 01:01:30 NOAA-00 (N)  0   0.02   1.00
2017-09-07 01:02:30 NOAA-00 (N)  0   0.02   1.00
2017-09-07 01:03:30 NOAA-00 (N)  0   2.24   1.00
2017-09-07 01:04:30 NOAA-00 (N)  0  16.50   1.00
2017-09-07 01:05:30 NOAA-00 (N)  0   2.24   1.00
2017-09-07 01:06:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 01:07:30 NOAA-00 (N)  0   5.60   1.00
2017-09-07 01:08:30 NOAA-00 (N)  0   1.20   1.00
2017-09-07 01:09:30 NOAA-00 (N)  0   0.02   1.00
2017-09-07 01:10:30 NOAA-00 (N)  0   1.20   1.00
2017-09-07 01:11:30 NOAA-00 (N)  0   0.00   1.00
2017-09-07 01:12:30 NOAA-00 (N)  0   1.20   1.00
2017-09-07 01:13:30 NOAA-00 (N)  0   5.60   1.00
2017-09-07 01:14:30 NOAA-00 (N)  0   3.18   1.00
2017-09-07 01:15:30 NOAA-00 (N)  0   0.02   1.00
2017-09-07 01:16:30 NOAA-00 (N)  0   1.20   1.00
2017-09-07 01:17:30 NOAA-00 (N)  0   4.04   1.00
2017-09-07 01:18:30 NOAA-00 (N)  0   3.18   1.00
2017-09-07 01:19:30 NOAA-00 (N)  0   4.04   1.00
2017-09-07 01:20:30 NOAA-00 (N)  0   6.31   1.00
2017-09-07 01:21:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 01:22:30 NOAA-00 (N)  0   3.18   1.00
2017-09-07 01:23:30 NOAA-00 (N)  0   0.00   1.00
2017-09-07 01:24:30 NOAA-00 (N)  0   0.02   1.00
2017-09-07 01:25:30 NOAA-00 (N)  0   4.85   1.00
2017-09-07 01:26:30 NOAA-00 (N)  0   7.64   1.00
2017-09-07 01:27:30 NOAA-00 (N)  0   6.31   1.00
2017-09-07 01:28:30 NOAA-00 (N)  0   7.64   1.00
2017-09-07 01:29:30 NOAA-00 (N)  0  10.54   1.00
2017-09-07 01:30:30 NOAA-00 (N)  0  12.08   1.00
2017-09-07 01:31:30 NOAA-00 (N)  0   9.44   1.00
2017-09-07 01:32:30 NOAA-00 (N)  0   8.86   1.00
2017-09-07 01:33:30 NOAA-00 (N)  0   8.86   1.00
2017-09-07 01:34:30 NOAA-00 (N)  0   4.85   1.00
2017-09-07 01:35:30 NOAA-00 (N)  0   2.24   1.00
2017-09-07 01:36:30 NOAA-00 (N)  0  11.58   1.00
2017-09-07 01:37:30 NOAA-00 (N)  0   7.64   1.00
2017-09-07 01:38:30 NOAA-00 (N)  0   7.64   1.00
2017-09-07 01:39:30 NOAA-00 (N)  0   1.20   1.00
2017-09-07 01:40:30 NOAA-00 (N)  0   7.64   1.00
2017-09-07 01:41:30 NOAA-00 (N)  0   0.02   1.00
2017-09-07 01:42:30 NOAA-00 (N)  0   1.20   1.00
2017-09-07 01:43:30 NOAA-00 (N)  0   0.00   1.00
2017-09-07 01:44:30 NOAA-00 (N)  0   4.04   1.00
2017-09-07 01:45:30 NOAA-00 (N)  0   5.60   1.00
2017-09-07 01:46:30 NOAA-00 (N)  0   7.64   1.00
2017-09-07 01:47:30 NOAA-00 (N)  0   4.04   1.00
2017-09-07 01:48:30 NOAA-00 (N)  0   6.31   1.00
2017-09-07 01:49:30 NOAA-00 (N)  0   4.04   1.00
2017-09-07 01:50:30 NOAA-00 (N)  0   7.64   1.00
2017-09-07 01:51:30 NOAA-00 (N)  0   6.99   1.00
2017-09-07 01:52:30 NOAA-00 (N)  0   4.85   1.00
2017-09-07 01:53:30 NOAA-00 (N)  0   5.60   1.00
2017-09-07 01:54:30 NOAA-00 (N)  0   6.99   1.00
2017-09-07 01:55:30 NOAA-00 (N)  0   6.99   1.00
2017-09-07 01:56:30 NOAA-00 (N)  0   6.31   1.00
2017-09-07 01:57:30 NOAA-00 (N)  0   2.24   1.00
2017-09-07 01:58:30 NOAA-00 (N)  0   7.64   1.00
2017-09-07 01:59:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 02:00:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 02:01:30 NOAA-00 (N)  0   1.20   1.00
2017-09-07 02:02:30 NOAA-00 (N)  0   6.31   1.00
2017-09-07 02:03:30 NOAA-00 (N)  0   9.44   1.00
2017-09-07 02:04:30 NOAA-00 (N)  0   8.86   1.00
2017-09-07 02:05:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 02:06:30 NOAA-00 (N)  0   7.64   1.00
2017-09-07 02:07:30 NOAA-00 (N)  0   9.44   1.00
2017-09-07 02:08:30 NOAA-00 (N)  0   8.86   1.00
2017-09-07 02:09:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 02:10:30 NOAA-00 (N)  0   9.44   1.00
2017-09-07 02:11:30 NOAA-00 (N)  0   6.99   1.00
2017-09-07 02:12:30 NOAA-00 (N)  0   3.18   1.00
2017-09-07 02:13:30 NOAA-00 (N)  0   4.85   1.00
2017-09-07 02:14:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 02:15:30 NOAA-00 (N)  0   9.44   1.00
2017-09-07 02:16:30 NOAA-00 (N)  0  10.54   1.00
2017-09-07 02:17:30 NOAA-00 (N)  0  10.00   1.00
2017-09-07 02:18:30 NOAA-00 (N)  0   8.86   1.00
2017-09-07 02:19:30 NOAA-00 (N)  0   9.44   1.00
2017-09-07 02:20:30 NOAA-00 (N)  0   8.86   1.00
2017-09-07 02:21:30 NOAA-00 (N)  0  10.00   1.00
2017-09-07 02:22:30 NOAA-00 (N)  0  10.54   1.00
2017-09-07 02:23:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 02:24:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 02:25:30 NOAA-00 (N)  0  10.54   1.00
2017-09-07 02:26:30 NOAA-00 (N)  0   8.86   1.00
2017-09-07 02:27:30 NOAA-00 (N)  0  10.54   1.00
2017-09-07 02:28:30 NOAA-00 (N)  0  11.07   1.00
2017-09-07 02:29:30 NOAA-00 (N)  0  11.07   1.00
2017-09-07 02:30:30 NOAA-00 (N)  0  10.00   1.00
2017-09-07 02:31:30 NOAA-00 (N)  0  10.00   1.00
2017-09-07 02:32:30 NOAA-00 (N)  0   6.99   1.00
2017-09-07 02:33:30 NOAA-00 (N)  0   3.18   1.00
2017-09-07 02:34:30 NOAA-00 (N)  0   0.00   1.00
2017-09-07 02:35:30 NOAA-00 (N)  0   0.00   1.00
2017-09-07 02:36:30 NOAA-00 (N)  0   0.00   1.00
2017-09-07 02:37:30 NOAA-00 (N)  0   0.00   1.00
2017-09-07 02:38:30 NOAA-00 (N)  0   3.18   1.00
2017-09-07 02:39:30 NOAA-00 (N)  0   4.04   1.00
2017-09-07 02:40:30 NOAA-00 (N)  0   6.99   1.00
2017-09-07 02:41:30 NOAA-00 (N)  0   9.44   1.00
2017-09-07 02:42:30 NOAA-00 (N)  0  14.84   1.00
2017-09-07 02:43:30 NOAA-00 (N)  0  15.26   1.00
2017-09-07 02:44:30 NOAA-00 (N)  0  16.09   1.00
2017-09-07 02:45:30 NOAA-00 (N)  0  16.90   1.00
2017-09-07 02:46:30 NOAA-00 (N)  0  19.16   1.00
2017-09-07 02:47:30 NOAA-00 (N)  0  21.92   1.00
2017-09-07 02:48:30 NOAA-00 (N)  0  23.51   1.00
2017-09-07 02:49:30 NOAA-00 (N)  0  24.43   1.00
2017-09-07 02:50:30 NOAA-00 (N)  0  25.33   1.00
2017-09-07 02:51:30 NOAA-00 (N)  0  24.73   1.00
2017-09-07 02:52:30 NOAA-00 (N)  0  24.13   1.00
2017-09-07 02:53:30 NOAA-00 (N)  0  23.20   1.00
2017-09-07 02:54:30 NOAA-00 (N)  0  19.88   1.00
2017-09-07 02:55:30 NOAA-00 (N)  0  16.50   1.00
2017-09-07 02:56:30 NOAA-00 (N)  0  16.09   1.00
2017-09-07 02:57:30 NOAA-00 (N)  0  17.29   1.00
2017-09-07 02:58:30 NOAA-00 (N)  0  16.50   1.00
2017-09-07 02:59:30 NOAA-00 (N)  0  15.26   1.00
2017-09-07 03:00:30 NOAA-00 (N)  0  13.96   1.00
2017-09-07 03:01:30 NOAA-00 (N)  0  14.40   1.00
2017-09-07 03:02:30 NOAA-00 (N)  0  14.84   1.00
2017-09-07 03:03:30 NOAA-00 (N)  0  16.09   1.00
2017-09-07 03:04:30 NOAA-00 (N)  0  15.68   1.00
2017-09-07 03:05:30 NOAA-00 (N)  0  14.40   1.00
2017-09-07 03:06:30 NOAA-00 (N)  0  11.58   1.00
2017-09-07 03:07:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 03:08:30 NOAA-00 (N)  0   6.31   1.00
2017-09-07 03:09:30 NOAA-00 (N)  0   8.26   1.00
2017-09-07 03:10:30 NOAA-00 (N)  0  11.58   1.00
2017-09-07 03:11:30 NOAA-00 (N)  0  13.96   1.00
2017-09-07 03:12:30 NOAA-00 (N)  0  16.09   1.00
2017-09-07 03:13:30 NOAA-00 (N)  0  15.68   1.00
2017-09-07 03:14:30 NOAA-00 (N)  0  13.50   1.00
2017-09-07 03:15:30 NOAA-00 (N)  0  14.40   1.00
2017-09-07 03:16:30 NOAA-00 (N)  0  13.50   1.00
2017-09-07 03:17:30 NOAA-00 (N)  0  14.84   1.00
2017-09-07 03:18:30 NOAA-00 (N)  0  17.68   1.00
2017-09-07 03:19:30 NOAA-00 (N)  0  21.92   1.00
2017-09-07 03:20:30 NOAA-00 (N)  0  25.62   1.00
2017-09-07 03:21:30 NOAA-00 (N)  0  27.87   1.00
2017-09-07 03:22:30 NOAA-00 (N)  0  29.48   1.00
2017-09-07 03:23:30 NOAA-00 (N)  0  28.95   1.00
2017-09-07 03:24:30 NOAA-00 (N)  0  26.48   1.00
2017-09-07 03:25:30 NOAA-00 (N)  0  25.62   1.00
2017-09-07 03:26:30 NOAA-00 (N)  0  27.32   1.00
2017-09-07 03:27:30 NOAA-00 (N)  0  30.25   1.00
2017-09-07 03:28:30 NOAA-00 (N)  0  32.24   1.00
2017-09-07 03:29:30 NOAA-00 (N)  0  32.73   1.00
2017-09-07 03:30:30 NOAA-00 (N)  0  32.73   1.00
2017-09-07 03:31:30 NOAA-00 (N)  0  34.83   1.00
2017-09-07 03:32:30 NOAA-00 (N)  0  35.29   1.00
2017-09-07 03:33:30 NOAA-00 (N)  0  36.18   1.00
2017-09-07 03:34:30 NOAA-00 (N)  0  33.68   1.00
2017-09-07 03:35:30 NOAA-00 (N)  0  36.62   1.00
2017-09-07 03:36:30 NOAA-00 (N)  0  35.51   1.00
2017-09-07 03:37:30 NOAA-00 (N)  0  37.27   1.00
2017-09-07 03:38:30 NOAA-00 (N)  0  39.38   1.00
2017-09-07 03:39:30 NOAA-00 (N)  0  39.99   1.00
2017-09-07 03:40:30 NOAA-00 (N)  0  38.34   1.00
2017-09-07 03:41:30 NOAA-00 (N)  0  39.58   1.00
2017-09-07 03:42:30 NOAA-00 (N)  0  41.20   1.00
2017-09-07 03:43:30 NOAA-00 (N)  0  41.99   1.00
2017-09-07 03:44:30 NOAA-00 (N)  0  41.79   1.00
2017-09-07 03:45:30 NOAA-00 (N)  0  41.99   1.00
2017-09-07 03:46:30 NOAA-00 (N)  0  44.09   1.00
2017-09-07 03:47:30 NOAA-00 (N)  0  46.47   1.00
2017-09-07 03:48:30 NOAA-00 (N)  0  50.11   1.00
2017-09-07 03:49:30 NOAA-00 (N)  0  50.94   1.00
2017-09-07 03:50:30 NOAA-00 (N)  0  49.94   1.00
2017-09-07 03:51:30 NOAA-00 (N)  0  48.40   1.00
2017-09-07 03:52:30 NOAA-00 (N)  0  47.36   1.00
2017-09-07 03:53:30 NOAA-00 (N)  0  49.09   1.00
2017-09-07 03:54:30 NOAA-00 (N)  0  50.94   1.00
2017-09-07 03:55:30 NOAA-00 (N)  0  50.94   1.00
2017-09-07 03:56:30 NOAA-00 (N)  0  49.26   1.00
2017-09-07 03:57:30 NOAA-00 (N)  0  49.77   1.00
2017-09-07 03:58:30 NOAA-00 (N)  0  51.60   1.00
2017-09-07 03:59:30 NOAA-00 (N)  0  51.43   1.00
2017-09-07 04:00:30 NOAA-00 (N)  0  48.23   1.00
2017-09-07 04:01:30 NOAA-00 (N)  0  45.20   1.00
2017-09-07 04:02:30 NOAA-00 (N)  0  43.52   1.00
2017-09-07 04:03:30 NOAA-00 (N)  0  43.33   1.00
2017-09-07 04:04:30 NOAA-00 (N)  0  43.71   1.00
2017-09-07 04:05:30 NOAA-00 (N)  0  41.79   1.00
2017-09-07 04:06:30 NOAA-00 (N)  0  40.80   1.00
2017-09-07 04:07:30 NOAA-00 (N)  0  36.84   1.00
2017-09-07 04:08:30 NOAA-00 (N)  0  36.18   1.00
2017-09-07 04:09:30 NOAA-00 (N)  0  35.29   1.00
2017-09-07 04:10:30 NOAA-00 (N)  0  33.44   1.00
2017-09-07 04:11:30 NOAA-00 (N)  0  31.51   1.00
2017-09-07 04:12:30 NOAA-00 (N)  0  27.60   1.00
2017-09-07 04:13:30 NOAA-00 (N)  0  27.05   1.00
2017-09-07 04:14:30 NOAA-00 (N)  0  29.21   1.00
2017-09-07 04:15:30 NOAA-00 (N)  0  28.95   1.00
2017-09-07 04:16:30 NOAA-00 (N)  0  29.48   1.00
2017-09-07 04:17:30 NOAA-00 (N)  0  33.44   1.00
2017-09-07 04:18:30 NOAA-00 (N)  0  36.18   1.00
2017-09-07 04:19:30 NOAA-00 (N)  0  36.18   1.00
2017-09-07 04:20:30 NOAA-00 (N)  0  35.96   1.00
2017-09-07 04:21:30 NOAA-00 (N)  0  33.68   1.00
2017-09-07 04:22:30 NOAA-00 (N)  0  33.91   1.00
2017-09-07 04:23:30 NOAA-00 (N)  0  33.20   1.00
2017-09-07 04:24:30 NOAA-00 (N)  0  32.49   1.00
2017-09-07 04:25:30 NOAA-00 (N)  0  32.24   1.00
2017-09-07 04:26:30 NOAA-00 (N)  0  31.51   1.00
2017-09-07 04:27:30 NOAA-00 (N)  0  31.51   1.00
2017-09-07 04:28:30 NOAA-00 (N)  0  32.24   1.00
2017-09-07 04:29:30 NOAA-00 (N)  0  32.49   1.00
2017-09-07 04:30:30 NOAA-00 (N)  0  34.60   1.00
2017-09-07 04:31:30 NOAA-00 (N)  0  37.70   1.00
2017-09-07 04:32:30 NOAA-00 (N)  0  39.58   1.00
2017-09-07 04:33:30 NOAA-00 (N)  0  38.76   1.00
2017-09-07 04:34:30 NOAA-00 (N)  0  38.76   1.00
2017-09-07 04:35:30 NOAA-00 (N)  0  37.70   1.00
2017-09-07 04:36:30 NOAA-00 (N)  0  33.20   1.00
2017-09-07 04:37:30 NOAA-00 (N)  0  30.25   1.00
2017-09-07 04:38:30 NOAA-00 (N)  0  27.60   1.00
2017-09-07 04:39:30 NOAA-00 (N)  0  23.51   1.00
2017-09-07 04:40:30 NOAA-00 (N)  0  21.92   1.00
2017-09-07 04:41:30 NOAA-00 (N)  0  14.40   1.00
2017-09-07 04:42:30 NOAA-00 (N)  0  11.58   1.00
2017-09-07 04:43:30 NOAA-00 (N)  0  16.09   1.00
2017-09-07 04:44:30 NOAA-00 (N)  0  16.09   1.00
2017-09-07 04:45:30 NOAA-00 (N)  0  19.88   1.00
2017-09-07 04:46:30 NOAA-00 (N)  0  28.68   1.00
2017-09-07 04:47:30 NOAA-00 (N)  0  25.33   1.00
2017-09-07 04:48:30 NOAA-00 (N)  0  21.25   1.00
2017-09-07 04:49:30 NOAA-00 (N)  0  20.57   1.00
2017-09-07 04:50:30 NOAA-00 (N)  0  25.33   1.00
2017-09-07 04:51:30 NOAA-00 (N)  0  27.60   1.00
2017-09-07 04:52:30 NOAA-00 (N)  0  28.42   1.00
2017-09-07 04:53:30 NOAA-00 (N)  0  34.14   1.00
2017-09-07 04:54:30 NOAA-00 (N)  0  42.57   1.00
2017-09-07 04:55:30 NOAA-00 (N)  0  48.58   1.00
2017-09-07 04:56:30 NOAA-00 (N)  0  50.77   1.00
2017-09-07 04:57:30 NOAA-00 (N)  0  52.25   1.00
2017-09-07 04:58:30 NOAA-00 (N)  0  50.94   1.00
2017-09-07 04:59:30 NOAA-00 (N)  0  54.16   1.00
2017-09-07 05:00:30 NOAA-00 (N)  0  55.55   1.00
2017-09-07 05:01:30 NOAA-00 (N)  0  54.47   1.00
2017-09-07 05:02:30 NOAA-00 (N)  0  52.57   1.00
2017-09-07 05:03:30 NOAA-00 (N)  0  54.47   1.00
2017-09-07 05:04:30 NOAA-00 (N)  0  57.07   1.00
2017-09-07 05:05:30 NOAA-00 (N)  0  66.55   1.00
2017-09-07 05:06:30 NOAA-00 (N)  0  67.97   1.00
2017-09-07 05:07:30 NOAA-00 (N)  0  66.29   1.00
2017-09-07 05:08:30 NOAA-00 (N)  0  64.97   1.00
2017-09-07 05:09:30 NOAA-00 (N)  0  64.03   1.00
2017-09-07 05:10:30 NOAA-00 (N)  0  65.50   1.00
2017-09-07 05:11:30 NOAA-00 (N)  0  67.59   1.00
2017-09-07 05:12:30 NOAA-00 (N)  0  67.59   1.00
2017-09-07 05:13:30 NOAA-00 (N)  0  68.61   1.00
2017-09-07 05:14:30 NOAA-00 (N)  0  68.86   1.00
2017-09-07 05:15:30 NOAA-00 (N)  0  67.20   1.00
2017-09-07 05:16:30 NOAA-00 (N)  0  66.94   1.00
2017-09-07 05:17:30 NOAA-00 (N)  0  65.76   1.00
2017-09-07 05:18:30 NOAA-00 (N)  0  66.68   1.00
2017-09-07 05:19:30 NOAA-00 (N)  0  67.07   1.00
2017-09-07 05:20:30 NOAA-00 (N)  0  68.10   1.00
2017-09-07 05:21:30 NOAA-00 (N)  0  64.97   1.00
2017-09-07 05:22:30 NOAA-00 (N)  0  63.35   1.00
2017-09-07 05:23:30 NOAA-00 (N)  0  63.48   1.00
2017-09-07 05:24:30 NOAA-00 (N)  0  63.35   1.00
2017-09-07 05:25:30 NOAA-00 (N)  0  64.16   1.00
2017-09-07 05:26:30 NOAA-00 (N)  0  64.83   1.00
2017-09-07 05:27:30 NOAA-00 (N)  0  62.25   1.00
2017-09-07 05:28:30 NOAA-00 (N)  0  60.99   1.00
2017-09-07 05:29:30 NOAA-00 (N)  0  61.27   1.00
2017-09-07 05:30:30 NOAA-00 (N)  0  60.99   1.00
2017-09-07 05:31:30 NOAA-00 (N)  0  61.69   1.00
2017-09-07 05:32:30 NOAA-00 (N)  0  60.85   1.00
2017-09-07 05:33:30 NOAA-00 (N)  0  58.98   1.00
2017-09-07 05:34:30 NOAA-00 (N)  0  58.84   1.00
2017-09-07 05:35:30 NOAA-00 (N)  0  56.31   1.00
2017-09-07 05:36:30 NOAA-00 (N)  0  55.40   1.00
2017-09-07 05:37:30 NOAA-00 (N)  0  58.25   1.00
2017-09-07 05:38:30 NOAA-00 (N)  0  57.51   1.00
2017-09-07 05:39:30 NOAA-00 (N)  0  55.70   1.00
2017-09-07 05:40:30 NOAA-00 (N)  0  58.84   1.00
2017-09-07 05:41:30 NOAA-00 (N)  0  60.14   1.00
2017-09-07 05:42:30 NOAA-00 (N)  0  68.23   1.00
2017-09-07 05:43:30 NOAA-00 (N)  0  72.09   1.00
2017-09-07 05:44:30 NOAA-00 (N)  0  73.41   1.00
2017-09-07 05:45:30 NOAA-00 (N)  0  75.77   1.00
2017-09-07 05:46:30 NOAA-00 (N)  0  80.07   1.00
2017-09-07 05:47:30 NOAA-00 (N)  0  81.60   1.00
2017-09-07 05:48:30 NOAA-00 (N)  0  83.43   1.00
2017-09-07 05:49:30 NOAA-00 (N)  0  80.40   1.00
2017-09-07 05:50:30 NOAA-00 (N)  0  76.69   1.00
2017-09-07 05:51:30 NOAA-00 (N)  0  73.77   1.00
2017-09-07 05:52:30 NOAA-00 (N)  0  70.49   1.00
2017-09-07 05:53:30 NOAA-00 (N)  0  69.12   1.00
2017-09-07 05:54:30 NOAA-00 (N)  0  71.84   1.00
2017-09-07 05:55:30 NOAA-00 (N)  0  73.17   1.00
2017-09-07 05:56:30 NOAA-00 (N)  0  69.37   1.00
2017-09-07 05:57:30 NOAA-00 (N)  0  67.72   1.00
2017-09-07 05:58:30 NOAA-00 (N)  0  67.84   1.00
2017-09-07 05:59:30 NOAA-00 (N)  0  65.50   1.00
2017-09-07 06:00:30 NOAA-00 (N)  0  61.13   1.00
2017-09-07 06:01:30 NOAA-00 (N)  0  57.07   1.00
2017-09-07 06:02:30 NOAA-00 (N)  0  56.77   1.00
2017-09-07 06:03:30 NOAA-00 (N)  0  57.66   1.00
2017-09-07 06:04:30 NOAA-00 (N)  0  58.11   1.00
2017-09-07 06:05:30 NOAA-00 (N)  0  56.31   1.00
2017-09-07 06:06:30 NOAA-00 (N)  0  55.09   1.00
2017-09-07 06:07:30 NOAA-00 (N)  0  53.84   1.00
2017-09-07 06:08:30 NOAA-00 (N)  0  52.57   1.00
2017-09-07 06:09:30 NOAA-00 (N)  0  50.94   1.00
2017-09-07 06:10:30 NOAA-00 (N)  0  48.92   1.00
2017-09-07 06:11:30 NOAA-00 (N)  0  46.65   1.00
2017-09-07 06:12:30 NOAA-00 (N)  0  45.38   1.00
2017-09-07 06:13:30 NOAA-00 (N)  0  44.65   1.00
2017-09-07 06:14:30 NOAA-00 (N)  0  44.83   1.00
2017-09-07 06:15:30 NOAA-00 (N)  0  45.20   1.00
2017-09-07 06:16:30 NOAA-00 (N)  0  44.83   1.00
2017-09-07 06:17:30 NOAA-00 (N)  0  44.65   1.00
2017-09-07 06:18:30 NOAA-00 (N)  0  45.02   1.00
2017-09-07 06:19:30 NOAA-00 (N)  0  47.36   1.00
2017-09-07 06:20:30 NOAA-00 (N)  0  47.36   1.00
2017-09-07 06:21:30 NOAA-00 (N)  0  45.57   1.00
2017-09-07 06:22:30 NOAA-00 (N)  0  44.28   1.00
2017-09-07 06:23:30 NOAA-00 (N)  0  43.71   1.00
2017-09-07 06:24:30 NOAA-00 (N)  0  46.29   1.00
2017-09-07 06:25:30 NOAA-00 (N)  0  45.93   1.00
2017-09-07 06:26:30 NOAA-00 (N)  0  44.28   1.00
2017-09-07 06:27:30 NOAA-00 (N)  0  43.90   1.00
2017-09-07 06:28:30 NOAA-00 (N)  0  42.76   1.00
2017-09-07 06:29:30 NOAA-00 (N)  0  42.18   1.00
2017-09-07 06:30:30 NOAA-00 (N)  0  43.14   1.00
2017-09-07 06:31:30 NOAA-00 (N)  0  43.52   1.00
2017-09-07 06:32:30 NOAA-00 (N)  0  44.28   1.00
2017-09-07 06:33:30 NOAA-00 (N)  0  48.75   1.00
2017-09-07 06:34:30 NOAA-00 (N)  0  51.76   1.00
2017-09-07 06:35:30 NOAA-00 (N)  0  51.92   1.00
2017-09-07 06:36:30 NOAA-00 (N)  0  48.40   1.00
2017-09-07 06:37:30 NOAA-00 (N)  0  49.94   1.00
2017-09-07 06:38:30 NOAA-00 (N)  0  49.26   1.00
2017-09-07 06:39:30 NOAA-00 (N)  0  55.55   1.00
